movieId,title,genres,imdbId,tmdbId,avg_rating,rating_count,year,clean_title,genres_list,budget,tagline,adult,overview,revenue,runtime,tmdb_rating,tmdb_votes,popularity,release_date,original_language,original_title,poster_path,backdrop_path,countries,languages,production_companies,certification_us,cinematographer,composer,editor,keywords,plot,awards,rated,rating,imdb_rating,imdb_votes,metascore,genre_Action,genre_Adventure,genre_Comedy,genre_Crime,genre_Drama,genre_Horror,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,lead_actor_1,lead_actor_2,lead_actor_3,lead_character_1,lead_character_2,lead_character_3,supporting_actor_1,supporting_actor_2,supporting_actor_3,supporting_actor_4,supporting_actor_5,supporting_character_1,supporting_character_2,supporting_character_3,supporting_character_4,supporting_character_5,main_director,main_producer,main_writer,genre_Animation,genre_Children,genre_Documentary,genre_Fantasy,genre_Film-Noir,genre_IMAX,genre_Musical,genre_Mystery,genre_Western
1207,To Kill a Mockingbird (1962),Drama,tt00056592,595,4.120689655172414,58,1962,To Kill a Mockingbird,['Drama'],2000000.0,La rara historia cinematográfica de un padre que debe exponer a sus hijos a las pasiones ultrajadas de un pequeño pueblo ... y solo puede protegerlos con su amor.,False,"En la época de la Gran Depresión, en una población sureña, Atticus Finch es un abogado que defiende a un hombre negro acusado de haber violado a una mujer blanca. Aunque la inocencia del hombre resulta evidente, el veredicto del jurado es tan previsible que ningún abogado aceptaría el caso, excepto Atticus Finch, el ciudadano más respetable de la ciudad. Su compasiva y valiente defensa de un inocente le granjea enemistades, pero le otorga el respeto y la admiración de sus dos hijos, huérfanos de madre.  Adaptación cinematográfica de la novela homónima de Harper Lee.",13129846.0,129.0,7.995,2821.0,4.282,1962-12-20,en,To Kill a Mockingbird,/elLuuNim93XReUc6vvpC9B6IBGJ.jpg,/zP6pqpSRRiOCjjC5oWKZKkHqoSB.jpg,United States of America,English,Pakula-Mulligan|Brentwood Productions|Universal Pictures,NR,Russell Harlan,Elmer Bernstein,Aaron Stell,right and justice|rape|sibling relationship|based on novel or book|court case|court|isolation|becoming an adult|falsely accused|arbitrary law|alabama|socially deprived family|defence|tree house|farm worker|intolerance|exclusion|trial|racism|black and white|injustice|kids|1930s|courtroom drama|desperate|based on young adult novel|dramatic|compassionate|empathetic,"Small-town Alabama, 1932. Atticus Finch (played by Gregory Peck) is a lawyer and a widower. He has two young children, Jem and Scout. Atticus Finch is currently defending Tom Robinson, a black man accused of raping a white woman. Meanwhile, Jem and Scout are intrigued by their neighbours, the Radleys, and the mysterious, seldom-seen Boo Radley in particular.",Won 3 Oscars. 14 wins & 16 nominations total,Approved,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",8.2,"350,117",88,0,0,0,0,1,0,0,0,0,0,Gregory Peck,Mary Badham,Phillip Alford,Atticus Finch,Scout Finch,Jem,John Megna,Frank Overton,Brock Peters,Rosemary Murphy,Ruth White,Dill Harris,Sheriff Heck Tate,Tom Robinson,Maudie Atkinson,Mrs. Dubose,Robert Mulligan,Alan J. Pakula,Horton Foote,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,tt00167260,122,4.118918918918919,185,2003,"Lord of the Rings: The Return of the King, The","['Action', 'Adventure', 'Drama', 'Fantasy']",94000000.0,El viaje llega a su fin.,False,"Las fuerzas de Saruman han sido destruidas, y su fortaleza sitiada. Ha llegado el momento de que se decida el destino de la Tierra Media, y por primera vez en mucho tiempo, parece que hay una pequeña esperanza. La atención del señor oscuro Sauron se centra ahora en Gondor, el último reducto de los hombres, y del cual Aragorn tendrá que reclamar el trono para ocupar su puesto de rey. Pero las fuerzas de Sauron ya se preparan para lanzar el último y definitivo ataque contra el reino de Gondor, la batalla que decidirá el destino de todos. Mientras tanto, Frodo y Sam continuan su camino hacia Mordor, a la espera de que Sauron no repare en que dos pequeños Hobbits se acercan cada día más al final de su camino, el Monte del Destino.",1118888979.0,202.0,8.494,26197.0,31.3874,2003-12-17,en,The Lord of the Rings: The Return of the King,/mWuFbQrXyLk2kMBKF9TUPtDwuPx.jpg,/2u7zbn8EudG6kLlBzUYqP8RyFU4.jpg,New Zealand|United States of America,English,New Line Cinema|WingNut Films|The Saul Zaentz Company,PG-13,Andrew Lesnie,Howard Shore,Jamie Selkirk,army|based on novel or book|elves|dwarf|magic|kingdom|obsession|bravery|castle|volcano|giant spider|sequel|honor|king|brutality|madness|split personality|fantasy world|wizard|epic battle|journey|ring|mysterious|quest|live action and animation|hero's journey|high fantasy|wraith|sword and sorcery|power madness|great war|trekking|cautionary|good versus evil|sword making|war|suspenseful|complicated|winged creatures|armies,,,,,,,,1,1,0,0,1,0,0,0,0,0,Elijah Wood,Ian McKellen,Viggo Mortensen,Frodo,Gandalf,Aragorn,Sean Astin,Andy Serkis,Dominic Monaghan,Billy Boyd,John Noble,Sam,Gollum / Smeagol,Merry,Pippin,Denethor,Peter Jackson,Peter Jackson,Peter Jackson,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44555,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller,tt00405094,582,4.117647058823529,34,2006,"Lives of Others, The (Das leben der Anderen)","['Drama', 'Romance', 'Thriller']",2000000.0,"Hasta que cayó el muro, la Stasi escuchaba tus secretos.",False,"El capitán Gerd Wiesler (Ulrich Mühe) es un oficial extremadamente competente de la Stasi, la todopoderosa policía secreta del régimen comunista de la antigua República Democrática Alemana. Pero, cuando en 1984 le encomiendan que espíe a la pareja formada por el prestigioso escritor Georg Dreyman (Sebastian Koch) y la popular actriz Christa-Maria Sieland (Martina Gedenk), no sabe hasta qué punto esa misión va a influir en su propia vida...",77672685.0,137.0,8.038,4051.0,3.746,2006-03-23,de,Das Leben der Anderen,/huApj1ufTmVTDcKqi2SY3zmqcyJ.jpg,/g11nKgir3nIhlG2gIDWIvJeR4fz.jpg,Germany|France,Deutsch,Creado Film|Wiedemann & Berg Film|ARTE|BR,R,Hagen Bogdanski,Gabriel Yared,Patricia Rommel,"berlin, germany|government|corruption|espionage|germany|berlin wall|german democratic republic|cold war|blackmail|stasi|soviet union|freedom of speech|house search|artists' life|interrogation|surveillance|heartbreak|east germany|communism|corrupt agent|political corruption|political thriller|surveillance state|persecuted writer|systemic corruption|suspenseful|noble sacrifice|corrupt government|escape from communism",,,,,,,,0,0,0,0,1,0,1,0,1,0,Martina Gedeck,Ulrich Mühe,Sebastian Koch,Christa-Maria Sieland,Gerd Wiesler,Georg Dreyman,Ulrich Tukur,Thomas Thieme,Hans-Uwe Bauer,Volkmar Kleinert,Matthias Brenner,Anton Grubitz,Bruno Hempf,Paul Hauser,Albert Jerska,Karl Wallner,Florian Henckel von Donnersmarck,Max Wiedemann,Florian Henckel von Donnersmarck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,Fargo (1996),Comedy|Crime|Drama|Thriller,tt00116282,275,4.116022099447513,181,1996,Fargo,"['Comedy', 'Crime', 'Drama', 'Thriller']",7000000.0,Pueden pasar muchas cosas en medio de ninguna parte.,False,"Un hombre apocado y tímido, casado con la hija de un millonario que le impide disfrutar de su fortuna, decide contratar a dos delincuentes para que secuestren a su mujer con el fin de montar un negocio propio con el dinero del rescate. Pero, por una serie de azarosas circunstancias, al secuestro se suman tres brutales asesinatos, lo que obliga a la policía a intervenir.",60611975.0,98.0,7.848,8960.0,9.7688,1996-03-08,en,Fargo,/cbRbmr645Be2ndpo9IYwxI2hJcy.jpg,/747dgDfL5d8esobk7h4odaOFhUq.jpg,United Kingdom|United States of America,English,PolyGram Filmed Entertainment|Working Title Films,R,Roger Deakins,Carter Burwell,Joel Coen,salesclerk|unsociability|police|cheating|ransom|winter|kidnapping|minnesota|dark comedy|north dakota|money|murder|police officer|car dealership|woodchipper|macabre|false history|neo-noir|complex|minneapolis,"Jerry works in his father-in-law's car dealership and has gotten himself in financial problems. He tries various schemes to come up with money needed for a reason that is never really explained. It has to be assumed that his huge embezzlement of money from the dealership is about to be discovered by father-in-law. When all else falls through, plans he set in motion earlier for two men to kidnap his wife for ransom to be paid by her wealthy father (who doesn't seem to have the time of day for son-in-law). From the moment of the kidnapping, things go wrong and what was supposed to be a non-violent affair turns bloody with more blood added by the minute. Jerry is upset at the bloodshed, which turns loose a pregnant sheriff from Brainerd, MN who is tenacious in attempting to solve the three murders in her jurisdiction.",Won 2 Oscars. 84 wins & 58 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",8.1,"780,547",88,0,0,1,1,1,0,0,0,1,0,Frances McDormand,William H. Macy,Steve Buscemi,Marge Gunderson,Jerry Lundegaard,Carl Showalter,Peter Stormare,Harve Presnell,John Carroll Lynch,Kristin Rudrüd,Bruce Bohne,Gaear Grimsrud,Wade Gustafson,Norm Gunderson,Jean Lundegaard,Lou,Joel Coen,Ethan Coen,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,Unforgiven (1992),Drama|Western,tt00105695,33,4.111111111111111,45,1992,Unforgiven,"['Drama', 'Western']",14400000.0,Algunas leyendas nunca serán olvidadas. Algunos errores nunca pueden ser perdonados.,False,"William Munny es un pistolero retirado, viudo y padre de familia, que tiene dificultades económicas para sacar adelante a su hijos. Su única salida es hacer un último trabajo. En compañía de un viejo colega y de un joven inexperto, Munny tendrá que matar a dos hombres que cortaron la cara a una prostituta.",159157447.0,131.0,7.906,4865.0,6.391,1992-08-07,en,Unforgiven,/bhcVwMko4DbSELZapIQv4mmdPKY.jpg,/rvRGFevvZK48onX0PYI1eQLbuJd.jpg,United States of America,English,Warner Bros. Pictures|Malpaso Productions,R,Jack N. Green,Lennie Niehaus,Joel Cox,"prostitute|sheriff|right and justice|regret|wyoming, usa|kansas, usa|revenge|mutilation|one last job|reputation|19th century|englishman|pig farmer|prostituição|excited|matador de aluguel","After escaping death by the skin of her teeth, the horribly disfigured prostitute, Delilah Fitzgerald, and her appalled and equally furious co-workers summon up the courage to seek retribution in 1880s Wyoming's dangerous town of Big Whiskey. With a hefty bounty on the perpetrators' heads, triggered by the tough Sheriff ""Little Bill"" Daggett's insufficient sense of justice, the infamous former outlaw and now destitute Kansas hog farmer, William Munny, embarks on a murderous last mission to find the men behind the hideous crime. Along with his old partner-in-crime, Ned Logan, and the brash but inexperienced young gunman, the ""Schofield Kid"", Munny enters a perilous world he has renounced many years ago, knowing that he walks right into a deadly trap; however, he still needs to find a way to raise his motherless children. Now, blood demands blood. Who is the hero, and who is the villain?",Won 4 Oscars. 52 wins & 47 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",8.2,"465,109",85,0,0,0,0,1,0,0,0,0,0,Clint Eastwood,Gene Hackman,Morgan Freeman,William Munny,'Little' Bill Daggett,Ned Logan,Jaimz Woolvett,Richard Harris,Saul Rubinek,Frances Fisher,Anna Thomson,The Schofield Kid,English Bob,W.W. Beauchamp,Strawberry Alice,Delilah Fitzgerald,Clint Eastwood,Clint Eastwood,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,tt00435761,10193,4.109090909090909,55,2010,Toy Story 3,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'IMAX']",200000000.0,La gran evasión,False,"Sabiendo que su dueño Andy, que ya no es un niño, se prepara para ir a la universidad, el vaquero Woody, el astronauta Buzz y el resto de sus amigos juguetes comienzan a preocuparse ante su incierto futuro. Efectivamente todos acaban en una guardería, donde por ejemplo la muñeca Barbie conocerá al guapo Ken. Esta reunión de nuestros amigos con otros nuevos juguetes no será sino el inicio de un montón de trepidantes y divertidas aventuras.",1067316101.0,100.0,7.805,15556.0,15.6087,2010-06-16,en,Toy Story 3,/yBSISwqix2z0JiwIrM3r6fiI6Cm.jpg,/9w40MpsvyxMdtnwu1R4tPVW8Gmb.jpg,United States of America,English|Español,Pixar,G,Jeremy Lasky,Randy Newman,Ken Schretzmann,escape|hostage|college|villain|sequel|buddy|daycare|teddy bear|duringcreditsstinger|toy comes to life|personification|inanimate objects come to life|dramatic,,,,,,,,0,1,1,0,0,0,0,0,0,0,Tom Hanks,Tim Allen,Joan Cusack,Woody (voice),Buzz Lightyear (voice),Jessie (voice),Don Rickles,Wallace Shawn,John Ratzenberger,Estelle Harris,Blake Clark,Mr. Potato Head (voice),Rex (voice),Hamm (voice),Mrs. Potato Head (voice),Slinky Dog (voice),Lee Unkrich,Darla K. Anderson,Michael Arndt,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5995,"Pianist, The (2002)",Drama|War,tt00253474,423,4.108695652173913,46,2002,"Pianist, The","['Drama', 'War']",35000000.0,La música era su pasión. La supervivencia fue su obra maestra.,False,"Varsovia, 1939. El pianista polaco de origen judío Wladyslaw Szpilman (Adrien Brody) interpreta un tema de Chopin en la radio nacional de Polonia mientras la aviación alemana bombardea la capital. El régimen nazi ha invadido el país, y como hace en otros países invadidos, lleva a cabo la misma política con respecto a los judíos. Así Szpilman y toda su familia -sus padres, su hermano y sus dos hermanas- se ven obligados a dejar su casa y todo lo que les pertenece para trasladarse con miles de personas de origen judío al ghetto de Varsovia. Mientras Wladyslaw trabaja como pianista en un restaurante propiedad de un judío que colabora con los nazis, su hermano Henryk (Ed Stoppard) prefiere luchar contra los nazis. Pero tres años más tarde, los habitantes del ghetto son trasladados en trenes hacia campos de concentración.",120098945.0,150.0,8.375,9991.0,12.2688,2002-09-17,en,The Pianist,/mxfLOWnHnSlbdraKfzRn5mqoqk7.jpg,/c0fB9xk7D1aVb3Bg2rk2SVJcGn.jpg,France|Germany|Poland|United Kingdom,Pусский|Deutsch|Polski|English,R.P. Productions|Heritage Films|Studio Babelsberg|Runteam,R,Paweł Edelman,Wojciech Kilar,Hervé de Luze,concert|nazi|resistance|warsaw ghetto|polish resistance|homeland|holocaust (shoah)|hunger|world war ii|prisoner of war|ghetto|deportation|jew persecution|liberation|biography|based on true story|survival|based on memoir or autobiography|pianist|poland|tearjerker|angry|complex|compassionate|fome|segunda guerra mundial,,,,,,,,0,0,0,0,1,0,0,0,0,1,Adrien Brody,Thomas Kretschmann,Frank Finlay,Władysław 'Władek' Szpilman,Captain Wilm Hosenfeld,Father,Maureen Lipman,Emilia Fox,Ed Stoppard,Julia Rayner,Jessica Kate Meyer,Mother,Dorota,Henryk Szpilman,Regina Szpilman,Halina Szpilman,Roman Polanski,Alain Sarde,Ronald Harwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92259,Intouchables (2011),Comedy|Drama,tt01675434,77338,4.108108108108108,37,2011,Intouchables,"['Comedy', 'Drama']",13000000.0,A veces tienes que buscar en el mundo de otra persona para descubrir qué falta en el tuyo.,False,"Un hombre tetraplégico y millonario contrata como cuidador a domicilio a Driss, un inmigrante de un barrio marginal recién salido de la cárcel. Aunque no parece la persona más indicada, congenian hasta forjar una amistad tan sólida como inesperada.",426590315.0,112.0,8.269,18236.0,11.3648,2011-11-02,fr,Intouchables,/edPWyHqknFuxFY3sdmC3LtJITWC.jpg,/5ATSg3rufgIMfcrHd2gEi678hZu.jpg,France,English|Français,Gaumont|Quad Productions|Chaocorp|Ten Films|TF1 Films Production,R,Mathieu Vadepied,Ludovico Einaudi,Dorian Rigal-Ansous,friendship|male friendship|based on true story|masseuse|aristocrat|paragliding|interracial friendship|unlikely friendship|duringcreditsstinger|quadriplegic|quadriplegia|feel good,,,,,,,,0,0,1,0,1,0,0,0,0,0,François Cluzet,Omar Sy,Anne Le Ny,Philippe,Driss,Yvonne,Audrey Fleurot,Joséphine de Meaux,Clotilde Mollet,Alba Gaïa Bellugi,Cyril Mendy,Magalie,La DRH société de courses,Marcelle,Elisa,Adama,Olivier Nakache,Yann Zenou,Éric Toledano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,tt00120737,120,4.106060606060606,198,2001,"Lord of the Rings: The Fellowship of the Ring, The","['Adventure', 'Fantasy']",93000000.0,La comunidad del anillo,False,"En la Tierra Media, el Señor Oscuro Saurón creó los Grandes Anillos de Poder, forjados por los herreros Elfos. Tres para los reyes Elfos, siete para los Señores Enanos, y nueve para los Hombres Mortales. Secretamente, Saurón también forjó un anillo maestro, el Anillo Único, que contiene en sí el poder para esclavizar a toda la Tierra Media. Con la ayuda de un grupo de amigos y de valientes aliados, Frodo emprende un peligroso viaje con la misión de destruir el Anillo Único. Pero el Señor Oscuro Sauron, quien creara el Anillo, envía a sus servidores para perseguir al grupo. Si Sauron lograra recuperar el Anillo, sería el final de la Tierra Media.",871368364.0,179.0,8.429,27184.0,32.2559,2001-12-18,en,The Lord of the Rings: The Fellowship of the Ring,/9xtH1RmAzQ0rrMBNUMXstb2s3er.jpg,/a0lfia8tk8ifkrve0Tn8wkISUvs.jpg,New Zealand|United States of America,English,New Line Cinema|WingNut Films|The Saul Zaentz Company,PG-13,Andrew Lesnie,Howard Shore,John Gilbert,based on novel or book|elves|dwarf|magic|obsession|bravery|fireworks|mine|maze|mountain|castle|birthday party|troll|battle|demon|blizzard|uncle nephew relationship|fantasy world|journey|ring|invisibility|mysterious|live action and animation|hero's journey|wraith|sword and sorcery|trekking|good versus evil|inspirational|complicated|optimistic,,,,,,,,0,1,0,0,0,0,0,0,0,0,Elijah Wood,Ian McKellen,Viggo Mortensen,Frodo,Gandalf,Aragorn,Sean Astin,Ian Holm,Liv Tyler,Christopher Lee,Sean Bean,Sam,Bilbo,Arwen,Saruman,Boromir,Peter Jackson,Peter Jackson,Peter Jackson,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1244,Manhattan (1979),Comedy|Drama|Romance,tt00079522,696,4.106060606060606,33,1979,Manhattan,"['Comedy', 'Drama', 'Romance']",9000000.0,Un Film de Woody Allen,False,"Podría decirse que Isaac Davis, un neoyorquino de mediana edad, lo tiene todo, si por todo entendemos un trabajo que odia, una novia de 17 años a la que no ama y una ex-esposa lesbiana a la que desearía estrangular, porque está escribiendo un libro en el que cuenta las intimidades de su matrimonio. Pero su vida cambia cuando conoce a Mary, la sexy e inteligente amante de su mejor amigo, y se enamora perdidamente de ella. Dejar a su novia, acostarse con Mary y abandonar su trabajo no es más que el comienzo de la búsqueda de sí mismo.",40194067.0,96.0,7.718,2582.0,2.5994,1979-04-25,en,Manhattan,/sfhraH52pchgQJQm6gmlTrtenDQ.jpg,/adnSTomHU9YyqV2lx38CgM0UxLS.jpg,United States of America,English,United Artists|Jack Rollins & Charles H. Joffe Productions,R,Gordon Willis,,Susan E. Morse,"adultery|lolita|new york city|based on novel or book|based on true story|love|mistress|black and white|writer|relationship|divorce|true crime|manhattan, new york city|married","Forty-two year old Isaac Davis has a romanticized view of his hometown, New York City, most specifically Manhattan, as channeled through the lead character in the first book he is writing, despite his own Manhattan-based life being more of a tragicomedy. He has just quit his job as a hack writer for a bad television comedy, he, beyond the ten second rush of endorphins during the actual act of quitting, now regretting the decision, especially as he isn't sure he can live off his book writing career. He is paying two alimonies, his second ex-wife, Jill Davis, a lesbian, who is writing her own tell-all book of their acrimonious split. The one somewhat positive aspect of his life is that he is dating a young woman named Tracy, although she is only seventeen and still in high school. Largely because of their differences a big part of which is due to their ages, he does not see a long term future with her. His life has the potential to be even more tragicomical when he meets journalist Mary Wilkie, the mistress of his best friend, college professor Yale Pollack. Although Isaac's first impression of Mary is that she is a pretentious intellectual, he falls for her. They do become friends with the potential of becoming more than just friends as she knows that being the ""other woman"" in Yale's life is not a long term role that she wants. An Isaac/Mary coupling may complicate matters even more with Yale being mutually in their lives. Regardless, Isaac may be able to rationalize events after they happen, no matter what those events are.",Nominated for 2 Oscars. 16 wins & 24 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",7.8,"153,547",83,0,0,1,0,1,0,1,0,0,0,Woody Allen,Diane Keaton,Michael Murphy,Isaac Davis,Mary Wilkie,Yale,Mariel Hemingway,Meryl Streep,Anne Byrne Hoffman,Karen Ludwig,Michael O'Donoghue,Tracy,Jill,Emily,Connie,Dennis,Woody Allen,Charles H. Joffe,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Taxi Driver (1976),Crime|Drama|Thriller,tt00075314,103,4.105769230769231,104,1976,Taxi Driver,"['Crime', 'Drama', 'Thriller']",1900000.0,Es un hombre solitario olvidado desesperado por demostrar que está vivo.,False,"Para sobrellevar el insomnio crónico que sufre después de su regreso de Vietnam, Travis decide trabajar como taxista nocturno. Como individuo tiene poco contacto con la gente, pero observa la violencia y desolación en la que se hunde la ciudad de Nueva York. Travis anota en su diario todas sus impresiones, hasta que un día decide pasar a la acción.",28579636.0,113.0,8.128,13271.0,12.8104,1976-02-09,en,Taxi Driver,/mZMl0YVHJOrkCUSH9oDOEgDwbHT.jpg,/9uddYYTNcLWpzUkl5iw1RUYhLhY.jpg,United States of America,English|Español,Italo/Judeo Productions|Bill/Phillips|Columbia Pictures,R,Michael Chapman,Bernard Herrmann,Tom Rolf,"drug dealer|vietnam veteran|new york city|taxi|pornography|obsession|taxi driver|1970s|pimp|observer|firearm|politician|alienation|junk food|misanthrophy|vigilante|political campaign|cynical|illegal prostitution|urban decay|character study|loner|manhattan, new york city|meditative|neo-noir|child prostitution|complex|new hollywood|dreary|cautionary|drives|provocative|antagonistic|audacious|callous","Travis Bickle is an ex-Marine and Vietnam War veteran living in New York City. As he suffers from insomnia, he spends his time working as a taxi driver at night, watching porn movies at seedy cinemas during the day, or thinking about how the world, New York in particular, has deteriorated into a cesspool. He's a loner who has strong opinions about what is right and wrong with mankind. For him, the one bright spot in New York humanity is Betsy, a worker on the presidential nomination campaign of Senator Charles Palantine. He becomes obsessed with her. After an incident with her, he believes he has to do whatever he needs to make the world a better place in his opinion. One of his priorities is to be the savior for Iris, a twelve-year-old runaway and prostitute who he believes wants out of the profession and under the thumb of her pimp and lover Matthew.",Nominated for 4 Oscars. 22 wins & 21 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",8.2,"1,016,941",94,0,0,0,1,1,0,0,0,1,0,Robert De Niro,Jodie Foster,Cybill Shepherd,Travis Bickle,Iris,Betsy,Harvey Keitel,Peter Boyle,Leonard Harris,Albert Brooks,Diahnne Abbott,Sport,Wizard,Charles Palantine,Tom,Concession Girl,Martin Scorsese,Julia Phillips,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,Blade Runner (1982),Action|Sci-Fi|Thriller,tt00083658,78,4.100806451612903,124,1982,Blade Runner,"['Action', 'Sci-Fi', 'Thriller']",28000000.0,"El hombre ha hecho su elección, ahora es su problema.",False,"A principios del siglo XXI, la Tyrell Corporation desarrolló un nuevo tipo de robot llamado Nexus, un ser virtualmente idéntico al hombre y conocido como Replicante.  Los Replicantes Nexus-6 eran superiores en fuerza y agilidad, y al menos iguales en inteligencia, a los ingenieros de genética que los crearon.  En el espacio exterior, los Replicantes fueron usados como trabajadores esclavos en la arriesgada exploración y colonización de otros planetas.  Después de la sangrienta rebelión de un equipo de combate de Nexus-6 en una colonia sideral, los Replicantes fueron declarados proscritos en la Tierra bajo pena de muerte.  Brigadas de policías especiales, con el nombre de Unidades de Blade Runners, tenían órdenes de tirar a matar al ver a cualquier Replicante invasor.  A esto no se le llamó ejecución, se le llamó retiro.",41722424.0,117.0,7.94,14797.0,13.383,1982-06-25,en,Blade Runner,/pBA2J6iQMiP5Zd4ewMKdOWfq1HV.jpg,/qr7dUqleMRd0VgollazbmyP9XjI.jpg,United States of America|Hong Kong|United Kingdom,English|Deutsch|广州话 / 廣州話|日本語|Magyar,Shaw Brothers|The Ladd Company|Warner Bros. Pictures,R,Jordan Cronenweth,Vangelis,Marsha Nakashima,"android|flying car|bounty hunter|artificial intelligence (a.i.)|genetics|based on novel or book|dystopia|futuristic|fugitive|cyberpunk|los angeles, california|alcoholic|origami|unicorn|tech noir|humanity|neo-noir|human clone|humanoid robot|blade runner|2010s|suspenseful|excited|dystopian sci-fi","In the early twenty-first century, the Tyrell Corporation, during what was called the Nexus phase, developed robots, called ""replicants"", that were supposed to aid society, the replicants which looked and acted like humans. When the superhuman generation Nexus 6 replicants, used for dangerous off-Earth endeavors, began a mutiny on an off-Earth colony, replicants became illegal on Earth. Police units, called ""blade runners"", have the job of destroying - or in their parlance ""retiring"" - any replicant that makes its way back to or created on Earth, with anyone convicted of aiding or assisting a replicant being sentenced to death. It's now November, 2019 in Los Angeles, California. Rick Deckard, a former blade runner, is called out of retirement when four known replicants, most combat models, have made their way back to Earth, with their leader being Roy Batty. One, Leon Kowalski, tried to infiltrate his way into the Tyrell Corporation as an employee, but has since been able to escape. Beyond following Leon's trail in hopes of finding and retiring them all, Deckard believes part of what will help him is figuring out what the replicants wanted with the Tyrell Corporation in trying to infiltrate it. The answer may lie with Tyrell's fail-safe backup mechanism. Beyond tracking the four, Deckard faces a possible dilemma in encountering a fifth replicant: Rachael, who works as Tyrell's assistant. The issue is that Dr. Elden Tyrell is experimenting with her, to provide her with fake memories so as to be able to better control her. With those memories, Rachael has no idea that she is not human. The problem is not only Rachael's assistance to Deckard, but that he is beginning to develop feelings for her.",Nominated for 2 Oscars. 13 wins & 22 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",8.1,"876,371",84,1,0,0,0,0,0,0,1,1,0,Harrison Ford,Rutger Hauer,Sean Young,Deckard,Batty,Rachael,Edward James Olmos,M. Emmet Walsh,Daryl Hannah,William Sanderson,Brion James,Gaff,Bryant,Pris,Sebastian,Leon,Ridley Scott,Michael Deeley,Hampton Fancher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
